"track_uri","track_name","artist_uri_s","artist_name_s","album_uri","album_name","album_artist_uri_s","album_artist_name_s","album_release_date","album_image_url","disc_number","track_number","track_duration_ms","track_preview_url","explicit","popularity","isrc","added_by","added_at","artist_genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","album_genres","label","copyrights"
"spotify:track:0bJbaBvSzfvlVxycGD5ER1","Like Lightning","spotify:artist:1EVWYRr2obCRDoSoD6KSuM, spotify:artist:46GXASE9LHzyssNqKOInUu","Havana Brown, Dawin","spotify:album:11WqF3Hm93cp47jAGy6rg2","Like Lightning","spotify:artist:1EVWYRr2obCRDoSoD6KSuM","Havana Brown","2016-09-16","https://i.scdn.co/image/ab67616d0000b2730a995bcb3cc39fdf3e5174a6","1","1","229675","","false","0","AUUM71600585","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian dance,australian pop,nyc pop","0.664","0.751","9","-6.393","0","0.075","0.000272","0.00565","0.201","0.598","94.985","4","","Universal Music Group","C © 2016 Universal Music Australia Pty Ltd., P ℗ 2016 Universal Music Australia Pty Ltd."
"spotify:track:3MIm1YYgQJYmrrZ9SSMtSh","Last Song","spotify:artist:5IVNNR05uQhrkBIogJtQD8","Edward Bear","spotify:album:3B6L5PciwjKpMBCtjbI92Z","Hard Core Logo II (Music From And Inspired By The Motion Picture)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-09-06","https://i.scdn.co/image/ab67616d0000b273eee18227479a0b4a33ec7440","1","14","190266","https://p.scdn.co/mp3-preview/20be25c6558dc220f069eddef977b00181cbcd81?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","CAE157300013","spotify:user:bradnumber1","2021-08-08T09:26:31Z","classic canadian rock","0.513","0.736","6","-5.034","1","0.0396","0.338","0","0.102","0.815","128.836","4","","Warner Music Canada","C © 2011 Warner Music Canada Co. In Association With Foundation Features Inc. and Trilight Entertainment Inc.. All Right Reserved. Unauthorized reproduction, copying is prohibited by law., P ℗ 2011 Warner Music Canada Co. In Association With Foundation Features Inc. and Trilight Entertainment Inc.. All Right Reserved. Unauthorized reproduction, copying is prohibited by law."
"spotify:track:0Dv4DdNy1xnhNcCd9YVoiH","No Good in Goodbye","spotify:artist:3AQRLZ9PuTAozP28Skbq8V","The Script","spotify:album:6yd9yk8nFcHalXzy7mgaDx","No Sound Without Silence","spotify:artist:3AQRLZ9PuTAozP28Skbq8V","The Script","2014-09-15","https://i.scdn.co/image/ab67616d0000b27359d2079e141301ab89b6cbc5","1","1","307680","https://p.scdn.co/mp3-preview/484a9656f2bdded3b3c07376d3c5218a4504babc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBARL1400985","spotify:user:bradnumber1","2021-08-08T09:26:31Z","celtic rock,pop","0.366","0.873","4","-4.654","1","0.0436","0.0104","0","0.0839","0.216","156.03","4","","Columbia","P (P) 2014 Sony Music Entertainment UK Limited"
"spotify:track:5G6KreV4UFfAQd8UPtt3ra","The Sky's the Limit","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo","spotify:album:0DEsmIQ5ir7tz52Nkf4i1K","Jason Derulo (International)","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo","2010-02-26","https://i.scdn.co/image/ab67616d0000b273291365c950592bee8e415f63","1","4","222826","https://p.scdn.co/mp3-preview/f7a51f2cdabc48058e8d2d9040771bf61285fd9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USWB10905333","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop","0.655","0.759","0","-3.544","1","0.0352","0.0737","0","0.368","0.594","125.109","4","","Beluga Heights/Warner Records","C © 2010 Warner Records Inc., P ℗ 2010 Warner Records Inc."
"spotify:track:1SfoXU9q0EZtlgSLlrYBju","Chains","spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi","Nick Jonas","spotify:album:3F5UFEwefmWchvdhkvRUcT","Nick Jonas","spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi","Nick Jonas","2014-11-10","https://i.scdn.co/image/ab67616d0000b27355aa91fe90af23863bca0f25","1","1","203106","","false","0","USUM71411120","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop","0.534","0.606","0","-5.874","0","0.0452","0.0137","0","0.0725","0.13","151.88","4","","Universal Music Group","C © 2014 Island Records, a division of UMG Recordings, Inc. / Safehouse Records, LLC, P ℗ 2014 Island Records, a division of UMG Recordings, Inc. / Safehouse Records, LLC"
"spotify:track:0ZNvWriZYR5QTU4NAKow7p","You've Gotta Get up and Dance","spotify:artist:1menQjPJs09NV7iW82f6Qp","Albie Donnelly's Supercharge","spotify:album:3aAA5od1nmElu5eN8CcQvL","Local Lads Make Good","spotify:artist:1menQjPJs09NV7iW82f6Qp","Albie Donnelly's Supercharge","2011-12-02","https://i.scdn.co/image/ab67616d0000b273c51621f6caae8eddf9c9661f","1","8","176893","https://p.scdn.co/mp3-preview/fb16f9073ceb855a6eff20c46d5f4ed00aeeed02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","DEKM67602144","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.637","0.879","0","-8.324","0","0.0648","0.0896","0.000536","0.141","0.954","122.476","4","","7Jazz","C Virgin Records, P 7Jazz, A Division Of 7us media group GmbH"
"spotify:track:6fenHIxXuuzKB55wY4WCHP","God Is A Dancer (with Mabel)","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:1MIVXf74SZHmTIp4V4paH4","Tiësto, Mabel","spotify:album:2T0NPRcdhIt71ifDWm328R","God Is A Dancer (with Mabel)","spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:1MIVXf74SZHmTIp4V4paH4","Tiësto, Mabel","2019-09-20","https://i.scdn.co/image/ab67616d0000b2731e3f58e2a9d74333ba8f2392","1","1","168125","https://p.scdn.co/mp3-preview/c92dd29ac2152267b3833109cef5f18f829abde7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","CYA111900298","spotify:user:bradnumber1","2021-08-08T09:26:31Z","big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,pop,uk pop","0.774","0.747","1","-3.908","0","0.082","0.0241","0.00000611","0.342","0.833","119.964","4","","Universal Music, a division of Universal International Music BV","C © 2019 Musical Freedom Label Ltd., under exclusive license to PM:AM Recordings/Universal Music, a division of Universal International Music B.V., P ℗ 2019 Musical Freedom Label Ltd., under exclusive license to PM:AM Recordings/Universal Music, a division of Universal International Music B.V."
"spotify:track:1QBbha91z5mL9lesOCjHG6","Percolator (Twist)","spotify:artist:7oiJO2QWnUdEyZdkYmIu3z","Billy Joe & The Checkmates","spotify:album:72sfuuKyPPD0oeSk5ABC1L","Lights Out The Dore Records Story 1958-1962","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-07-01","https://i.scdn.co/image/ab67616d0000b273ae49e3ad3fa4e2e113908e79","1","18","133041","https://p.scdn.co/mp3-preview/e08fa5507d422513ac3b3d49272dd5a153d9d97d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","BEDO61516969","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.701","0.53","6","-10.681","1","0.0976","0.729","0.0362","0.084","0.801","150.464","4","","Crazy Warthog Media","C 2015 Crazy Warthog Media, P 2015 Crazy Warthog Media"
"spotify:track:2BrzlUj1u1CtvaJDGIKpsP","Make Me (Cry)","spotify:artist:55fhWPvDiMpLnE4ZzNXZyW, spotify:artist:2feDdbD5araYcm6JhFHHw7","Noah Cyrus, Labrinth","spotify:album:46yAYzRhSMPA44m0MzSr6g","Make Me (Cry)","spotify:artist:55fhWPvDiMpLnE4ZzNXZyW, spotify:artist:2feDdbD5araYcm6JhFHHw7","Noah Cyrus, Labrinth","2016-11-15","https://i.scdn.co/image/ab67616d0000b273bf2ec8b87525fbd01fb0111f","1","1","242081","https://p.scdn.co/mp3-preview/899d20896020852ecd17d00771f408661392470a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","QM33K1500042","spotify:user:bradnumber1","2021-08-08T09:26:31Z","alt z,pop,indie poptimism,pop","0.588","0.471","0","-7.287","1","0.0577","0.592","0.00146","0.0733","0.209","152.881","4","","Records Label, LLC","P (P) 2016 RECORDS, LLC"
"spotify:track:1jYiIOC5d6soxkJP81fxq2","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:0VRj0yCOv2FXJNP47XQnx5, spotify:artist:1anyVhU62p31KFi8MEzkbf, spotify:artist:55Aa2cqylxrFIXC767Z865","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne","spotify:album:3HhZbSJdhOqMSaRbEt3gtw","Grateful","spotify:artist:0QHgL1lAIqAw0HtD7YldmP","DJ Khaled","2017-06-22","https://i.scdn.co/image/ab67616d0000b2737b219c19829e83a86cc9786c","1","5","288876","https://p.scdn.co/mp3-preview/80ca4bb6fc9469ab141650c2ace64e641382db96?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USSM11703300","spotify:user:bradnumber1","2021-08-08T09:26:31Z","hip hop,miami hip hop,pop rap,rap,canadian pop,pop,atl hip hop,melodic rap,rap,trap,chicago rap,conscious hip hop,hip hop,pop rap,rap,hip hop,new orleans rap,pop rap,rap,trap","0.599","0.667","7","-4.267","1","0.0367","0.0533","0","0.134","0.817","80.984","4","","Epic/We The Best","P (P) 2017 Epic Records, a division of Sony Music Entertainment"
"spotify:track:142rTdgKhe55q9LdSU4cYF","Marry Me","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo","spotify:album:1OdcBxCNY52OXH0r4odXqP","Tattoos","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Jason Derulo","2013-09-10","https://i.scdn.co/image/ab67616d0000b273ba30e4d27e93015180b4924d","1","3","225026","https://p.scdn.co/mp3-preview/9a5d36aefffe41e14e2a9b7c2a702a318f049e16?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USWB11303186","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop","0.568","0.631","7","-5.623","1","0.0273","0.033","0","0.144","0.23","105.096","4","","Beluga Heights/Warner Records","C © 2013 Warner Records Inc., P ℗ 2013 Warner Records Inc."
"spotify:track:2EiGECydkS2M8OCcRHQZhT","Take Me To Church","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","spotify:album:6bcl0ZcPJWJtyuRsOyhvfv","Hozier (Special Edition)","spotify:artist:2FXC3k01G6Gw61bmprjgqS","Hozier","2014-11-06","https://i.scdn.co/image/ab67616d0000b2739a7dfdafc9e4f8a5db391855","1","1","241688","","false","14","IEACJ1300031","spotify:user:bradnumber1","2021-08-08T09:26:31Z","irish singer-songwriter,modern rock,pop,pov: indie","0.456","0.67","7","-5.212","1","0.0574","0.588","0","0.116","0.405","128.632","4","","Universal Music Group","C © 2015 Rubyworks Limited, under assignment to Island Records, a division of Universal Music Operations Limited, P ℗ 2015 Rubyworks Limited, under assignment to Island Records, a division of Universal Music Operations Limited"
"spotify:track:094RugjgLW6CdPLOJctBZ3","Boom Clap","spotify:artist:25uiPmTg16RbhZWAqwLBy5","Charli XCX","spotify:album:2fGpw56D35My0c82eNfKJF","SUCKER","spotify:artist:25uiPmTg16RbhZWAqwLBy5","Charli XCX","2015-02-09","https://i.scdn.co/image/ab67616d0000b273b3497bf02e7734a3212081a7","1","6","169866","https://p.scdn.co/mp3-preview/9ace654d50ca2e58e36cf23ec42c432196def289?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GBAHS1400160","spotify:user:bradnumber1","2021-08-08T09:26:31Z","art pop,candy pop,metropopolis,pop,uk pop","0.659","0.911","4","-2.28","1","0.0786","0.154","0.000304","0.191","0.576","91.999","4","","Asylum","C © 2014 Asylum Records UK, a division of Atlantic Records UK. A Warner Music Group company, P ℗ 2014 Asylum Records UK, a division of Atlantic Records UK. A Warner Music Group company"
"spotify:track:1CRFWfZEfLCs7pYDlXFYMJ","Holdin On","spotify:artist:6nxWCVXbOlEVRexSbLsTer","Flume","spotify:album:0cQ4rRAcQ8q5jh1cCjOET1","Flume","spotify:artist:6nxWCVXbOlEVRexSbLsTer","Flume","2012-12-21","https://i.scdn.co/image/ab67616d0000b273470615f940afad6ba5d169cc","1","2","154414","","false","0","AUFF00500393","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian dance,australian electropop,australian indie,downtempo,edm,indietronica","0.43","0.436","8","-4.816","1","0.119","0.17","0","0.128","0.217","90.053","4","","Future Classic","C 2012 Future Classic, P 2012 Future Classic"
"spotify:track:2pobHsjxYNYI885GZVVZUc","Still","spotify:artist:0gWNSMYCSHF4wxIs1XTSDh","Bill Anderson","spotify:album:7gRDNrevWdBj5IJete0Nay","Po' Folks and Other Great Country Hits","spotify:artist:0gWNSMYCSHF4wxIs1XTSDh","Bill Anderson","2017-09-05","https://i.scdn.co/image/ab67616d0000b273f3cf55216e90dba192033c05","1","13","172225","","false","0","USA2P1700178","spotify:user:bradnumber1","2021-08-08T09:26:31Z","nashville sound","0.515","0.131","3","-20.088","1","0.0497","0.827","0.00971","0.0963","0.301","94.043","4","","FourMatt Music","C 2017 FourMatt Music, P 2017 FourMatt Music"
"spotify:track:60eOMEt3WNVX1m1jmApmnX","Live in the Moment","spotify:artist:4kI8Ie27vjvonwaB2ePh8T","Portugal. The Man","spotify:album:4VzzEviJGYUtAeSsJlI9QB","Woodstock","spotify:artist:4kI8Ie27vjvonwaB2ePh8T","Portugal. The Man","2017-06-16","https://i.scdn.co/image/ab67616d0000b273af52c228c9619ff6298b08cd","1","3","246786","https://p.scdn.co/mp3-preview/d0f0b82dd0469376514712b2f1cd9ebcd3a61b07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USAT21700816","spotify:user:bradnumber1","2021-08-08T09:26:31Z","indie rock,indietronica,modern alternative rock,modern rock","0.546","0.583","6","-7.317","0","0.0348","0.002","0.173","0.115","0.235","128.017","4","","Atlantic Records","C © 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company"
"spotify:track:5Z4SaSAhRh5UEYNAv0VjvH","Mr. America","spotify:artist:7EVPblaCtZJI6QBtJnqO7e","Russell Morris","spotify:album:6gtesHG15KmNH5rvdeRIJo","The Very Best Of Russell Morris","spotify:artist:7EVPblaCtZJI6QBtJnqO7e","Russell Morris","2013-01-01","https://i.scdn.co/image/ab67616d0000b273d6067f86a6560ec7ddd00965","1","9","233480","https://p.scdn.co/mp3-preview/cb81e99cd7a8a66c9d714c55a94e0cc2aecb4201?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","AUEM07000006","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian rock","0.423","0.845","8","-6.877","1","0.0748","0.251","0.000725","0.109","0.41","90.138","4","","EMI","C © 2013 EMI Recorded Music Australia Pty Ltd., P This Compilation ℗ 2013 EMI Recorded Music Australia Pty Ltd."
"spotify:track:6IiCb4PCrDgqLuDWgHhFi7","Inside Out (feat. Griff)","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:5RJFJWYgtgWktosLrUDzff","Zedd, Griff","spotify:album:4eAf9fHtOj0mVTSV3cB2km","Inside Out (feat. Griff)","spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:5RJFJWYgtgWktosLrUDzff","Zedd, Griff","2020-10-23","https://i.scdn.co/image/ab67616d0000b273c0144e6a8931844424c1d2f0","1","1","186245","https://p.scdn.co/mp3-preview/b0d3e3ba3016c508f10c9dbf557af84ccb96e6a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USUM72019501","spotify:user:bradnumber1","2021-08-08T09:26:31Z","complextro,edm,german techno,pop,pop dance,uk pop","0.64","0.683","2","-4.309","1","0.0434","0.169","0","0.109","0.4","146.058","4","","Interscope Records","C © 2020 Interscope Records, P ℗ 2020 Interscope Records"
"spotify:track:3Q7LXyGZ3SLD0dLztx3j5x","Hit the Road Jack","spotify:artist:1eYhYunlNJlDoQhtYBvPsi","Ray Charles","spotify:album:4kkVGdtNzEetpy6i2G5tGN","Rock & Roll 50s Mix","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-04-08","https://i.scdn.co/image/ab67616d0000b2732547c5fea5eec164cc479adf","1","4","120173","","false","0","DEAR41442772","spotify:user:bradnumber1","2021-08-08T09:26:31Z","classic soul,jazz blues,piano blues,soul,soul blues,vocal jazz","0.599","0.704","8","-8.573","0","0.244","0.714","0","0.521","0.95","173.053","4","","Cincuenta music media","C 2016 Cincuenta music media, P 2016 Cincuenta music media"
"spotify:track:4GmoKQoOE3NSYQO1xMcsIw","Who Put The Bomp","spotify:artist:3OmuR7XFXBig8yLeMSm9mU","Barry Mann","spotify:album:4Ur0tcSMVhS723Q19yodPK","Lo Mejor de los Años 60, Vol. 3 Pop","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-03-13","https://i.scdn.co/image/ab67616d0000b27347aa8fb9cb64bb1b1153f3da","1","15","163653","","false","0","QM6P41447369","spotify:user:bradnumber1","2021-08-08T09:26:31Z","brill building pop,doo-wop","0.512","0.667","0","-8.342","1","0.042","0.357","0.0000102","0.0626","0.841","86.13","4","","Musirama","C (C) 2015 Codex"
"spotify:track:4rkUEE5iTzG0szS8k8QzqR","Flashlight - From ""Pitch Perfect 2"" Soundtrack","spotify:artist:2gsggkzM5R49q6jpPvazou","Jessie J","spotify:album:7JsgaEeIsP8gpRxmA30ErD","Flashlight (From ""Pitch Perfect 2"" Soundtrack)","spotify:artist:2gsggkzM5R49q6jpPvazou","Jessie J","2015-04-14","https://i.scdn.co/image/ab67616d0000b273b5cd57e4ee19e4f85f6af5dd","1","1","208666","https://p.scdn.co/mp3-preview/f917cc33fee5bacdd7b5aca25a37561975861752?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USUM71504653","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop","0.383","0.616","5","-7.118","1","0.0515","0.314","0.00000721","0.11","0.48","147.625","4","","UME – PP2 OST","C © 2015 Universal Music Enterprises, a Division of UMG Recordings, Inc., P ℗ 2015 Universal Music Enterprises, a Division of UMG Recordings, Inc."
"spotify:track:71CgN6BVkaXFNB5xPnvY9o","Que Sera","spotify:artist:07Q9n9pbwR6jQ8xH4SA46b","Justice Crew","spotify:album:4kc6vrABh87kQ4onFSDPLq","Live By The Words","spotify:artist:07Q9n9pbwR6jQ8xH4SA46b","Justice Crew","2012","https://i.scdn.co/image/ab67616d0000b2732ea0791fdc5445eb5a9cd4be","1","2","212800","https://p.scdn.co/mp3-preview/4237abb7e6c676998de620a39df190dc80d64fd4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","AUBM01400097","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,australian talent show","0.582","0.796","8","-4.017","1","0.0563","0.0253","0","0.211","0.547","100.02","4","","Sony Music Entertainment","P All tracks (P) 2014 Sony Music Entertainment Australia Pty Ltd. except tracks 6 & 8 (P) 2012 & track 10 (P) 2013 Sony Music Entertainment Australia Pty Ltd."
"spotify:track:46xkXPGjR9Ig9BcaTUNus3","Your Song","spotify:artist:5CCwRZC6euC8Odo6y9X8jr","Rita Ora","spotify:album:6Vn8F3hERVHYYz5RfKmsAN","Phoenix (Deluxe Edition)","spotify:artist:5CCwRZC6euC8Odo6y9X8jr","Rita Ora","2018-11-23","https://i.scdn.co/image/ab67616d0000b273f1b136eb0388414a8225a348","1","5","180160","https://p.scdn.co/mp3-preview/d57008f417a1466ac0ab02020560d4d61d904e80?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","GBAHT1700323","spotify:user:bradnumber1","2021-11-17T22:21:05Z","dance pop,pop,uk pop","0.853","0.571","1","-5.845","1","0.0543","0.133","0","0.0564","0.958","117.991","4","","Atlantic Records UK","C © 2018 Atlantic Records UK except Track 9 (P) 2018 Asylum/Atlantic Records UK. Tracks 1 & 5 (P) 2017 Atlantic Records UK. Track 4 (P) 2017 Avicii Music AB under exclusive licence to Universal Music AB. Track 8 (P) 2018 Universal Studios, Atlantic Records UK, Capitol Records, a division of Universal Music Operations Limited. Asylum/Atlantic Records UK are divisions of Warner Music UK Limited., P ℗ 2018 Atlantic Records UK except Track 9 (P) 2018 Asylum/Atlantic Records UK. Tracks 1 & 5 (P) 2017 Atlantic Records UK. Track 4 (P) 2017 Avicii Music AB under exclusive licence to Universal Music AB. Track 8 (P) 2018 Universal Studios, Atlantic Records UK, Capitol Records, a division of Universal Music Operations Limited. Asylum/Atlantic Records UK are divisions of Warner Music UK Limited."
"spotify:track:3uVEtIOcyE7rGAqcWJt95h","Bruises","spotify:artist:4GNC7GD6oZMSxPGyXy4MNB","Lewis Capaldi","spotify:album:2wiPF3m0ylst0JSk1IvZL8","Divinely Uninspired To A Hellish Extent (Extended Edition)","spotify:artist:4GNC7GD6oZMSxPGyXy4MNB","Lewis Capaldi","2019-11-22","https://i.scdn.co/image/ab67616d0000b2737b9639babbe96e25071ec1d4","1","2","220200","https://p.scdn.co/mp3-preview/c890dd9278748cb15d2a578a7db868e4320e87b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","GBKPL1778698","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,uk pop","0.545","0.322","1","-7.922","0","0.111","0.944","0","0.197","0.321","139.251","5","","Vertigo Berlin","C © 2019 Universal Music GmbH, P ℗ 2019 Universal Music GmbH"
"spotify:track:1058fW9H3fZA6QjYCdOBad","Don't Go Yet","spotify:artist:4nDoRrQiYLoBzwC5BhVJzF","Camila Cabello","spotify:album:4gxhWdfO9qAogokjIc2bPZ","Don't Go Yet","spotify:artist:4nDoRrQiYLoBzwC5BhVJzF","Camila Cabello","2021-07-23","https://i.scdn.co/image/ab67616d0000b273d24bb6aa36842e45bdd3d1cc","1","1","164842","https://p.scdn.co/mp3-preview/6af5e636aa35cc53f1b9d8476075c3d1f41c67ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USSM12104771","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop","0.666","0.796","10","-6.967","0","0.103","0.0492","0","0.0442","0.61","110.108","4","","Epic","P (P) 2021 Epic Records, a division of Sony Music Entertainment"
"spotify:track:6smYfKpqsvpmqBXkLjYGJo","Power","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","spotify:album:1X6by3LWYlECdYOiyk3S3j","Power","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","2020-05-21","https://i.scdn.co/image/ab67616d0000b273174fbf520362d9228577a05d","1","1","191333","https://p.scdn.co/mp3-preview/4eecc0cdf867d6e5ddf9070b06b59b67ac498643?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","GBUM72000889","spotify:user:bradnumber1","2021-08-08T09:26:31Z","indietronica,metropopolis,pop,uk pop","0.535","0.648","10","-4.479","1","0.159","0.0962","0","0.118","0.511","162.084","4","","Polydor Records","C © 2020 Polydor Limited, P ℗ 2020 Polydor Limited"
"spotify:track:7ytR5pFWmSjzHJIeQkgog4","ROCKSTAR (feat. Roddy Ricch)","spotify:artist:4r63FhuTkUYltbVAg5TQnk, spotify:artist:757aE44tKEUQEqRuT6GnEB","DaBaby, Roddy Ricch","spotify:album:623PL2MBg50Br5dLXC9E9e","BLAME IT ON BABY","spotify:artist:4r63FhuTkUYltbVAg5TQnk","DaBaby","2020-04-17","https://i.scdn.co/image/ab67616d0000b27320e08c8cc23f404d723b5647","1","7","181733","https://p.scdn.co/mp3-preview/72babd91d3e74ef7e967d57bb46f9fe217be9320?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","USUM72007941","spotify:user:bradnumber1","2021-08-08T09:26:31Z","hip hop,north carolina hip hop,rap,trap,melodic rap,rap,trap","0.746","0.69","11","-7.956","1","0.164","0.247","0","0.101","0.497","89.977","4","","South Coast Music Group/Interscope Records","C © 2020 Interscope Records, P ℗ 2020 Interscope Records"
"spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH","In My Blood","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes","spotify:album:2VP96XdMOKTXefI8Nui23s","Shawn Mendes","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes","2018-05-25","https://i.scdn.co/image/ab67616d0000b273269423eb6467e308c0fbce24","1","1","211360","https://p.scdn.co/mp3-preview/b5a073a40111e1223cfded8e044fc786d45a098d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USUM71803183","spotify:user:bradnumber1","2021-08-08T09:26:31Z","canadian pop,pop,viral pop","0.622","0.712","5","-7.321","1","0.066","0.0573","0","0.13","0.487","140.025","4","","Island Records","C © 2018 Island Records, a division of UMG Recordings, Inc., P ℗ 2018 Island Records, a division of UMG Recordings, Inc."
"spotify:track:10YdhNF79cE9r9yyIDjot1","Man on Mars","spotify:artist:0LbLWjaweRbO4FDKYlbfNt","Kaiser Chiefs","spotify:album:4Zy4QEbCOIfB6PRyVvKQ7S","The Future Is Medieval","spotify:artist:0LbLWjaweRbO4FDKYlbfNt","Kaiser Chiefs","2011-07-27","https://i.scdn.co/image/ab67616d0000b27382f37f6c30793851a9d0b1f3","1","8","250746","","false","0","GBDVX1100022","spotify:user:bradnumber1","2021-08-08T09:26:31Z","modern rock,rock","0.311","0.686","4","-4.543","0","0.0476","0.0916","0.0000881","0.0899","0.549","178.455","4","","B Unique UK Ltd","C 2011 Hipgnosis Songs Fund Limited, P 2011 Hipgnosis Songs Fund Limited"
"spotify:track:5qNh5WtzMbfpSj2jLlBkoD","Your Power","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","spotify:album:7H3vJa2HHgxb7qqclOdfJ3","Your Power","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish","2021-04-29","https://i.scdn.co/image/ab67616d0000b273ba4cad4533efdd06fa843a39","1","1","245896","","false","3","USUM72105934","spotify:user:bradnumber1","2021-08-08T09:26:31Z","art pop,electropop,pop","0.634","0.285","9","-14.007","0","0.0807","0.937","0.000359","0.232","0.203","129.65","4","","Darkroom/Interscope Records","C © 2021 Darkroom/Interscope Records, P ℗ 2021 Darkroom/Interscope Records"
"spotify:track:2Bs4jQEGMycglOfWPBqrVG","Steal My Girl","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","spotify:album:4gCNyS7pidfK3rKWhB3JOY","FOUR (Deluxe)","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","One Direction","2014-11-17","https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4","1","1","228133","https://p.scdn.co/mp3-preview/737c88cb0f9b8ebfc09135343084e8dc59009200?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","GBHMU1400159","spotify:user:bradnumber1","2021-08-08T09:26:31Z","boy band,pop,post-teen pop,talent show","0.536","0.768","10","-5.948","0","0.0347","0.00433","0","0.114","0.545","77.217","4","","Syco Music","P (P) 2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited"
